ticker,name,type,exchange,currency,sector,universe,asset_class
ORN.AX,Orion Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
ORP.AX,Orpheus Uranium Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OSL.AX,Oncosil Medical Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
OSM.AX,Osmond Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OSX.AX,Osteopore Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
OVT.AX,Ovanti Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
OZM.AX,Ozaurum Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
OZZ.AX,Ozz Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
P1E.AX,Pure One Corporation Limited,equity,Australia,AUD,Energy,asx_listed,Equities
PAB.AX,Patrys Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
PAC.AX,Pacific Current Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PAF.AX,Pan African Resources Plc,equity,Australia,AUD,,asx_listed,Equities
PAR.AX,Paradigm Biopharmaceuticals Limited..,equity,Australia,AUD,Health Care,asx_listed,Equities
PAT.AX,Patriot Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PBH.AX,Pointsbet Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
PBL.AX,Parabellum Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PC2.AX,Pc Gold Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PCG.AX,Pengana Capital Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PCI.AX,Perpetual Credit Income Trust,equity,Australia,AUD,,asx_listed,Equities
PCK.AX,Painchek Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
PCL.AX,Pancontinental Energy Nl,equity,Australia,AUD,Energy,asx_listed,Equities
PCX.AX,Pengana Global Private Credit Trust,equity,Australia,AUD,,asx_listed,Equities
PDI.AX,Pdi Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PDN.AX,Paladin Energy Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
PE1.AX,Pengana Private Equity Trust,equity,Australia,AUD,,asx_listed,Equities
PEB.AX,Pacific Edge Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
PEC.AX,Perpetual Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PEN.AX,Peninsula Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
PER.AX,Percheron Therapeutics Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
PET.AX,Phoslock Environmental Technologies Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
PFE.AX,Pantera Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PFG.AX,Prime Financial Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PFM.AX,Platformo Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
PFP.AX,Propel Funeral Partners Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
PFT.AX,Pure Foods Tasmania Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
PGC.AX,Paragon Care Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
PGD.AX,Peregrine Gold Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PGF.AX,Pm Capital Global Opportunities Fund Limited,equity,Australia,AUD,,asx_listed,Equities
PGL.AX,Pilbara Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PGM.AX,Platina Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PGY.AX,Pilot Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
PHO.AX,Phosco Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PHX.AX,Pharmx Technologies Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
PIA.AX,Pengana International Equities Limited,equity,Australia,AUD,,asx_listed,Equities
PIC.AX,Perpetual Equity Investment Company Limited,equity,Australia,AUD,,asx_listed,Equities
PIL.AX,Peppermint Innovation Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
PIM.AX,Pinnacle Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PIQ.AX,Proteomics International Laboratories Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
PKD.AX,Parkd Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
PKO.AX,Peako Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PKP.AX,Peak Processing Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
PKY.AX,Pathkey.Ai Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
PL3.AX,Patagonia Lithium Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PL8.AX,Plato Income Maximiser Limited.,equity,Australia,AUD,,asx_listed,Equities
PL9.AX,Prairie Lithium Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PLA.AX,Pacific Lime And Cement Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PLC.AX,Plc Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PLG.AX,Pearl Gull Iron Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PLS.AX,Pls Group Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PLT.AX,Plenti Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PLY.AX,Playside Studios Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
PM1.AX,Palisade Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PME.AX,Pro Medicus Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
PMM.AX,Pioneer Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PMT.AX,Pmet Resources Inc.,equity,Australia,AUD,Materials,asx_listed,Equities
PMV.AX,Premier Investments Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
PNC.AX,Pioneer Credit Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PNI.AX,Pinnacle Investment Management Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PNN.AX,Power Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PNR.AX,Pantoro Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PNT.AX,Panther Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PNV.AX,Polynovo Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
POD.AX,Podium Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
POL.AX,Polymetals Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
POW.AX,Powerhaus Uranium Limited,equity,Australia,AUD,Energy,asx_listed,Equities
PPC.AX,Peet Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
PPE.AX,Peoplein Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
PPK.AX,Ppk Group Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PPL.AX,Pureprofile Ltd,equity,Australia,AUD,Communication Services,asx_listed,Equities
PPM.AX,Pepper Money Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PPS.AX,Praemium Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
PPT.AX,Perpetual Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PPY.AX,Papyrus Australia Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PR1.AX,Pure Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PR2.AX,Piche Resources Limited,equity,Australia,AUD,,asx_listed,Equities
PRG.AX,Prl Global Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PRM.AX,Prominence Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
PRN.AX,Perenti Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PRO.AX,Prophecy International Holdings Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
PRU.AX,Perseus Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PRX.AX,Prodigy Gold Nl,equity,Australia,AUD,Materials,asx_listed,Equities
PSC.AX,Prospect Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PSL.AX,Paterson Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PTL.AX,Prestal Holdings Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
PTN.AX,Patronus Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PTR.AX,Ptr Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PTX.AX,Prescient Therapeutics Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
PUR.AX,Pursuit Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
PV1.AX,Provaris Energy Ltd,equity,Australia,AUD,Energy,asx_listed,Equities
PVE.AX,Po Valley Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
PVL.AX,Powerhouse Ventures Limited,equity,Australia,AUD,Financials,asx_listed,Equities
PVT.AX,Pivotal Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PWH.AX,Pwr Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
PWN.AX,Parkway Corporate Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PWR.AX,Peter Warren Automotive Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
PXA.AX,Pexa Group Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
PXR.AX,Pacific Resources Limited,equity,Australia,AUD,Energy,asx_listed,Equities
PXX.AX,Polarx Limited,equity,Australia,AUD,Materials,asx_listed,Equities
PYC.AX,Pyc Therapeutics Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
QAL.AX,Qualitas Limited,equity,Australia,AUD,Real Estate,asx_listed,Equities
QAN.AX,Qantas Airways Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
QBE.AX,Qbe Insurance Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
QEM.AX,Qem Limited,equity,Australia,AUD,Materials,asx_listed,Equities
QFE.AX,Quickfee Limited,equity,Australia,AUD,Financials,asx_listed,Equities
QGL.AX,Quantum Graphite Limited,equity,Australia,AUD,Materials,asx_listed,Equities
QML.AX,Qmines Limited,equity,Australia,AUD,Materials,asx_listed,Equities
QRI.AX,Qualitas Real Estate Income Fund,equity,Australia,AUD,Financials,asx_listed,Equities
QUE.AX,Queste Communications Limited,equity,Australia,AUD,Financials,asx_listed,Equities
QXR.AX,Qx Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
R8R.AX,Regener8 Resources Nl,equity,Australia,AUD,Materials,asx_listed,Equities
RAC.AX,Racura Oncology Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
RAD.AX,Radiopharm Theranostics Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
RAG.AX,Ragnar Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RAN.AX,Range International Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RAP.AX,Raptor Metals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RAS.AX,Ragusa Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RAU.AX,Resouro Strategic Metals Inc.,equity,Australia,AUD,Materials,asx_listed,Equities
RB6.AX,Rubix Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RBR.AX,Rbr Group Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RBX.AX,Resource Base Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
RC1.AX,Redcastle Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RCE.AX,Recce Pharmaceuticals Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
RCL.AX,Readcloud Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
RCM.AX,Rapid Critical Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RCR.AX,Rincon Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RCT.AX,Reef Casino Trust,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
RDM.AX,Red Metal Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RDN.AX,Raiden Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RDS.AX,Redstone Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RDX.AX,Redox Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
RDY.AX,Readytech Holdings Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
REA.AX,Rea Group Ltd,equity,Australia,AUD,Communication Services,asx_listed,Equities
REC.AX,Recharge Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
REE.AX,Rarex Limited,equity,Australia,AUD,Materials,asx_listed,Equities
REG.AX,Regis Healthcare Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
REH.AX,Reece Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
REM.AX,Remsense Technologies Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
REP.AX,Ram Essential Services Property Fund,equity,Australia,AUD,Real Estate,asx_listed,Equities
REV.AX,Revolution Private Credit Income Trust,equity,Australia,AUD,,asx_listed,Equities
REZ.AX,Resources & Energy Group Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RF1.AX,Regal Investment Fund,equity,Australia,AUD,,asx_listed,Equities
RFF.AX,Rural Funds Group,equity,Australia,AUD,Real Estate,asx_listed,Equities
RFG.AX,Retail Food Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
RFT.AX,Rectifier Technologies Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
RG1.AX,Regal Partners Global Investments Limited,equity,Australia,AUD,,asx_listed,Equities
RG8.AX,Regal Asian Investments Limited,equity,Australia,AUD,,asx_listed,Equities
RGL.AX,Riversgold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RGN.AX,Region Group,equity,Australia,AUD,Real Estate,asx_listed,Equities
RGT.AX,Argent Biopharma Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
RHC.AX,Ramsay Health Care Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
RHI.AX,Red Hill Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RHT.AX,Resonance Health Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
RHY.AX,Rhythm Biosciences Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
RIC.AX,Ridley Corporation Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
RIE.AX,Riedel Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RIM.AX,Rimfire Pacific Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RIO.AX,Rio Tinto Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RIV.AX,Rivco Australia Ltd,equity,Australia,AUD,Utilities,asx_listed,Equities
RKB.AX,Rokeby Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RKN.AX,Reckon Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
RKT.AX,Rocketdna Ltd.,equity,Australia,AUD,Information Technology,asx_listed,Equities
RLC.AX,Reedy Lagoon Corporation Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RLF.AX,Rlf Agtech Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RLG.AX,Roolife Group Ltd,equity,Australia,AUD,Communication Services,asx_listed,Equities
RMC.AX,Resimac Group Ltd,equity,Australia,AUD,Financials,asx_listed,Equities
RMD.AX,Resmed Inc,equity,Australia,AUD,Health Care,asx_listed,Equities
RMI.AX,Resource Minerals International Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RML.AX,Resolution Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RMS.AX,Ramelius Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RMX.AX,Red Mountain Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RMY.AX,Rma Global Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
RND.AX,Rand Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RNT.AX,Rent.Com.Au Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
RNU.AX,Renascor Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RNV.AX,Renerve Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
RNX.AX,Renegade Exploration Limited,equity,Australia,AUD,Materials,asx_listed,Equities
ROC.AX,Rocketboots Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
ROG.AX,Red Sky Energy Limited.,equity,Australia,AUD,Energy,asx_listed,Equities
RON.AX,Ronin Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RPL.AX,Regal Partners Limited,equity,Australia,AUD,Financials,asx_listed,Equities
RPM.AX,Rpm Automotive Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
RR1.AX,Reach Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RRE.AX,Right Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RRL.AX,Regis Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RRR.AX,Revolver Resources Holdings Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RSG.AX,Resolute Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RTG.AX,Rtg Mining Inc.,equity,Australia,AUD,Materials,asx_listed,Equities
RTH.AX,Ras Technology Holdings Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
RTR.AX,Rumble Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RVT.AX,Richmond Vanadium Technology Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RWC.AX,Reliance Worldwide Corporation Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
RWD.AX,Reward Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
RWL.AX,Rubicon Water Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
RXL.AX,Rox Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
RYD.AX,Ryder Capital Limited,equity,Australia,AUD,,asx_listed,Equities
RYM.AX,Ryman Healthcare Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
RZI.AX,Raiz Invest Limited,equity,Australia,AUD,Financials,asx_listed,Equities
S2R.AX,S2 Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
S32.AX,South32 Limited,equity,Australia,AUD,Materials,asx_listed,Equities
S66.AX,Star Combo Pharma Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SAN.AX,Sagalio Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
SAU.AX,Sigma Lithium Corporation,equity,Australia,AUD,Materials,asx_listed,Equities
SB2.AX,Salter Brothers Emerging Companies Limited,equity,Australia,AUD,,asx_listed,Equities
SBM.AX,St Barbara Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SBR.AX,Sabre Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SBZ.AX,Schoolblazer Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SCG.AX,Scentre Group,equity,Australia,AUD,Real Estate,asx_listed,Equities
SCN.AX,Scorpion Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SCP.AX,Scalare Partners Holdings Limited,equity,Australia,AUD,Financials,asx_listed,Equities
SCX.AX,Scx.Ai Holdings Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SDF.AX,Steadfast Group Limited,equity,Australia,AUD,Financials,asx_listed,Equities
SDR.AX,Siteminder Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SDV.AX,Scidev Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
SEA.AX,Sea Forest Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SEC.AX,Spheria Emerging Companies Limited,equity,Australia,AUD,,asx_listed,Equities
SEG.AX,Sports Entertainment Group Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SEK.AX,Seek Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SEN.AX,Senetas Corporation Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SEQ.AX,Sequoia Financial Group Ltd,equity,Australia,AUD,Financials,asx_listed,Equities
SER.AX,Strategic Energy Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SET.AX,Solaris Australian Equity Income Plus Limited,equity,Australia,AUD,,asx_listed,Equities
SFC.AX,Schaffer Corporation Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SFG.AX,Seafarms Group Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SFM.AX,Santa Fe Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
SFR.AX,Sandfire Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SFX.AX,Sheffield Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SGA.AX,Sarytogan Graphite Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SGC.AX,Sinclair Gold Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
SGH.AX,Sgh Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SGI.AX,Stealth Group Holdings Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
SGLLV.AX,Ricegrowers Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SGM.AX,Sims Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SGP.AX,Stockland,equity,Australia,AUD,Real Estate,asx_listed,Equities
SGQ.AX,St George Mining Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SGR.AX,The Star Entertainment Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SHA.AX,Shape Australia Corporation Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SHE.AX,Stonehorse Energy Limited,equity,Australia,AUD,Energy,asx_listed,Equities
SHG.AX,Singular Health Group Ltd,equity,Australia,AUD,Health Care,asx_listed,Equities
SHJ.AX,Shine Justice Ltd,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SHL.AX,Sonic Healthcare Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
SHM.AX,Shriro Holdings Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SHN.AX,Sunshine Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SHO.AX,Sportshero Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SHV.AX,Select Harvests Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SIG.AX,Sigma Healthcare Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
SIO.AX,Simonds Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SIQ.AX,Smartgroup Corporation Ltd,equity,Australia,AUD,Industrials,asx_listed,Equities
SIS.AX,Simble Solutions Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SIV.AX,Siv Capital Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SIX.AX,Sprintex Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SK1.AX,Skinkandy Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SKC.AX,Skycity Entertainment Group Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SKG.AX,Storage King Group,equity,Australia,AUD,Real Estate,asx_listed,Equities
SKK.AX,Stakk Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SKM.AX,Skylark Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SKN.AX,Skin Elements Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SKO.AX,Serko Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SKS.AX,Sks Technologies Group Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SKT.AX,Sky Network Television Limited.,equity,Australia,AUD,Communication Services,asx_listed,Equities
SKY.AX,Sky Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SLA.AX,Solara Minerals Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
SLB.AX,Stelar Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SLC.AX,Superloop Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SLD.AX,"Saluda Medical, Inc.",equity,Australia,AUD,Health Care,asx_listed,Equities
SLM.AX,Solis Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SLS.AX,Solstice Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SLX.AX,Silex Systems Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SLZ.AX,Sultan Resources Ltd,equity,Australia,AUD,Materials,asx_listed,Equities
SM1.AX,Synlait Milk Limited,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SMI.AX,Santana Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SMM.AX,Somerset Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SMN.AX,Structural Monitoring Systems Plc,equity,Australia,AUD,Information Technology,asx_listed,Equities
SMR.AX,Stanmore Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SMS.AX,Star Minerals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SMX.AX,Strata Minerals Limited.,equity,Australia,AUD,Materials,asx_listed,Equities
SNC.AX,Sandon Capital Investments Limited,equity,Australia,AUD,,asx_listed,Equities
SND.AX,Saunders International Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SNG.AX,Siren Gold Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SNL.AX,Supply Network Limited,equity,Australia,AUD,Consumer Discretionary,asx_listed,Equities
SNM.AX,Sentinel Metals Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SNS.AX,Sensen Networks Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SNT.AX,Syntara Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
SNX.AX,Sierra Nevada Gold Inc.,equity,Australia,AUD,Materials,asx_listed,Equities
SNZ.AX,Summerset Group Holdings Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
SOC.AX,Soco Corporation Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
SOL.AX,Washington H. Soul Pattinson And Company Limited,equity,Australia,AUD,Financials,asx_listed,Equities
SOM.AX,Somnomed Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
SOP.AX,Synertec Corporation Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SOR.AX,Strategic Elements Limited,equity,Australia,AUD,Financials,asx_listed,Equities
SP3.AX,Spectur Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SP8.AX,Streamplay Studio Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SPA.AX,Spacetalk Ltd,equity,Australia,AUD,Information Technology,asx_listed,Equities
SPD.AX,Southern Palladium Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SPG.AX,Spc Global Holdings Ltd,equity,Australia,AUD,Consumer Staples,asx_listed,Equities
SPK.AX,Spark New Zealand Limited,equity,Australia,AUD,Communication Services,asx_listed,Equities
SPL.AX,Starpharma Holdings Limited,equity,Australia,AUD,Health Care,asx_listed,Equities
SPN.AX,Sparc Technologies Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SPQ.AX,Superior Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SPX.AX,Spenda Limited,equity,Australia,AUD,Information Technology,asx_listed,Equities
SPZ.AX,Smart Parking Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SQX.AX,Sqx Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SQXN.AX,Sqx Resources Limited,equity,Australia,AUD,Materials,asx_listed,Equities
SRG.AX,Srg Global Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
SRH.AX,Saferoads Holdings Limited,equity,Australia,AUD,Industrials,asx_listed,Equities
